domain,evaluation_strategy,popularity_notion,algorithm,metric_type,user_group,comparison_group,value,p_value
movies,eva_three,pop_one,HPF,GAP,low,N/A,-91.55836559770717,
movies,eva_three,pop_one,MostPop,GAP,med,N/A,-49.1429982461184,
movies,eva_three,pop_one,UserKNN,GAP,med,N/A,-99.89334789885514,
movies,eva_three,pop_one,ItemKNN,GAP,med,N/A,-99.89430248841953,
movies,eva_three,pop_one,PMF,GAP,med,N/A,-99.86918048500624,
movies,eva_three,pop_one,NMF,GAP,med,N/A,-99.8937844489608,
movies,eva_three,pop_one,HPF,GAP,med,N/A,-89.84469205025162,
movies,eva_three,pop_one,MostPop,GAP,high,N/A,-61.19586895153907,
movies,eva_three,pop_one,UserKNN,GAP,high,N/A,-99.91993234861454,
movies,eva_three,pop_one,ItemKNN,GAP,high,N/A,-99.92072555197278,
movies,eva_three,pop_one,PMF,GAP,high,N/A,-99.90348485088028,
movies,eva_three,pop_one,NMF,GAP,high,N/A,-99.92026667399692,
movies,eva_three,pop_one,HPF,GAP,high,N/A,-85.76790613453693,
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,low-med,,4.431782029304187e-17
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,low-med,,0.3175109391797233
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,low-med,,4.126704642271184e-07
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,low-high,,4.813263915015066e-34
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,low-high,,0.3175109391797233
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,low-high,,2.112563710487052e-15
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,med-high,,1.1930224937340258e-12
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,med-high,,1.273420369641592e-07
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,low-med,,8.326765722504695e-12
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,low-med,,3.121300372097487e-11
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,low-high,,1.47213122643955e-20
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,low-high,,1.1636976418211666e-64
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,med-high,,1.3905728906649642e-246
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,med-high,,7.180365482391676e-47
movies,eva_three,pop_two,MostPop,NDCG,low,N/A,0.1495108288444832,
movies,eva_three,pop_two,UserKNN,NDCG,low,N/A,0.0002494034761093,
movies,eva_three,pop_two,ItemKNN,NDCG,low,N/A,0.0,
movies,eva_three,pop_two,PMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_two,NMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_two,HPF,NDCG,low,N/A,0.0549296617657309,
movies,eva_three,pop_two,MostPop,NDCG,med,N/A,0.0682151574864434,
movies,eva_three,pop_two,UserKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_two,ItemKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_two,PMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_two,NMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_two,HPF,NDCG,med,N/A,0.0234404597787706,
movies,eva_three,pop_two,MostPop,NDCG,high,N/A,0.0214754890113325,
movies,eva_three,pop_two,UserKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_two,ItemKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_two,PMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_two,NMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_two,HPF,NDCG,high,N/A,0.0116218271010835,
movies,eva_three,pop_two,MostPop,GAP,low,N/A,-24.883044671779786,
movies,eva_three,pop_two,UserKNN,GAP,low,N/A,-99.84128918374162,
movies,eva_three,pop_two,ItemKNN,GAP,low,N/A,-99.8424709760892,
movies,eva_three,pop_two,PMF,GAP,low,N/A,-99.7706283907409,
movies,eva_three,pop_two,NMF,GAP,low,N/A,-99.84186059982176,
movies,eva_three,pop_two,HPF,GAP,low,N/A,-91.3927855583371,
movies,eva_three,pop_two,MostPop,GAP,med,N/A,-48.45276991939806,
movies,eva_three,pop_two,UserKNN,GAP,med,N/A,-99.89190923514832,
movies,eva_three,pop_two,ItemKNN,GAP,med,N/A,-99.8930229047164,
movies,eva_three,pop_two,PMF,GAP,med,N/A,-99.8675941162451,
movies,eva_three,pop_two,NMF,GAP,med,N/A,-99.89251910181656,
movies,eva_three,pop_two,HPF,GAP,med,N/A,-89.8648762689019,
movies,eva_three,pop_two,MostPop,GAP,high,N/A,-62.56214798232483,
movies,eva_three,pop_two,UserKNN,GAP,high,N/A,-99.92309240396334,
movies,eva_three,pop_two,ItemKNN,GAP,high,N/A,-99.923679003359,
movies,eva_three,pop_two,PMF,GAP,high,N/A,-99.90736144812674,
movies,eva_three,pop_two,NMF,GAP,high,N/A,-99.92322486189138,
movies,eva_three,pop_two,HPF,GAP,high,N/A,-85.97883632882825,
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,low-med,,1.802175178130824e-23
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,low-med,,0.3175111053403767
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,low-med,,5.581475016966393e-11
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,low-high,,1.333554589165657e-53
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,low-high,,0.3175111053403767
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,low-high,,2.0092169875231986e-18
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,6.917685230953026e-28
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,med-high,,4.066540093786402e-06
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-med,,2.9421679405794825e-12
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-med,,8.405126582887147e-10
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-high,,1.6583853637389497e-22
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-high,,7.673774609936178e-60
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,med-high,,3.760412991817289e-44
movies,eva_three,pop_four,MostPop,NDCG,low,N/A,0.038999220463782,
movies,eva_three,pop_four,UserKNN,NDCG,low,N/A,0.0,
movies,eva_three,pop_four,ItemKNN,NDCG,low,N/A,0.0,
movies,eva_three,pop_four,PMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_four,NMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_four,HPF,NDCG,low,N/A,0.0158257926268327,
movies,eva_three,pop_four,MostPop,NDCG,med,N/A,0.0846384069225845,
movies,eva_three,pop_four,UserKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_four,ItemKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_four,PMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_four,NMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_four,HPF,NDCG,med,N/A,0.0273781296312025,
movies,eva_three,pop_four,MostPop,NDCG,high,N/A,0.0826184312477162,
movies,eva_three,pop_four,UserKNN,NDCG,high,N/A,0.0002494034761093,
movies,eva_three,pop_four,ItemKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_four,PMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_four,NMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_four,HPF,NDCG,high,N/A,0.0388874563218848,
movies,eva_three,pop_four,MostPop,GAP,low,N/A,-54.503961329673146,
movies,eva_three,pop_four,UserKNN,GAP,low,N/A,-99.90545723789556,
movies,eva_three,pop_four,ItemKNN,GAP,low,N/A,-99.90655970996448,
movies,eva_three,pop_four,PMF,GAP,low,N/A,-99.88437920547337,
movies,eva_three,pop_four,NMF,GAP,low,N/A,-99.90622048778944,
movies,eva_three,pop_four,HPF,GAP,low,N/A,-87.74606921173363,
movies,eva_three,pop_four,MostPop,GAP,med,N/A,-50.357938418953886,
movies,eva_three,pop_four,UserKNN,GAP,med,N/A,-99.8957568148711,
movies,eva_three,pop_four,ItemKNN,GAP,med,N/A,-99.8965804098437,
movies,eva_three,pop_four,PMF,GAP,med,N/A,-99.87192955685796,
movies,eva_three,pop_four,NMF,GAP,med,N/A,-99.89601329773454,
movies,eva_three,pop_four,HPF,GAP,med,N/A,-88.83464264864394,
movies,eva_three,pop_four,MostPop,GAP,high,N/A,-37.521239109287805,
movies,eva_three,pop_four,UserKNN,GAP,high,N/A,-99.87006091468857,
movies,eva_three,pop_four,ItemKNN,GAP,high,N/A,-99.87143873533212,
movies,eva_three,pop_four,PMF,GAP,high,N/A,-99.8160821413206,
movies,eva_three,pop_four,NMF,GAP,high,N/A,-99.87094060017638,
movies,eva_three,pop_four,HPF,GAP,high,N/A,-91.32634348443382,
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,2.9224118257037734e-17
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-med,,
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-med,,9.64192216780202e-05
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,1.2650235291615028e-09
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.3175111053403767
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-high,,
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-high,,4.92615689822022e-07
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.7626874254312905
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.3175111053403767
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,med-high,,
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0073086044856284
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-med,,6.93537162409398e-136
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-med,,7.066884968057372e-22
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-med,,0.0002695424683168
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-high,,1.468263332697522e-09
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-high,,6.937598460886906e-24
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,med-high,,6.888530844840999e-07
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,med-high,,1.5821612125239858e-18
